identity,sensitive,exposure,activity,volume,concentration
0.10527075184161595,0.04720660834261496,0.24093773975079738,0.4031936091994383,0.6828088750810285,0.5177152674609491
0.12754484188381562,0.030439290822919123,0.0909085368082755,0.8152312621214203,0.8316794525851219,0.3335026729136084
0.37619106916225364,0.05239469482042428,0.15402824977855784,0.5611792940580275,0.8061253779715428,0.254567691938956
0.2844978888079271,0.2537356741418169,0.6072903001597837,0.7059520573726032,0.4625910497330784,0.38813526657365827
0.18701142802291187,0.04649869737514502,0.7161203190008577,0.5584385729136652,0.5352614439571018,0.39790558505713497
0.16061924464878027,0.12751946228202085,0.24087530489637332,0.35154147348546994,0.7644395681839881,0.42082514805938387
0.10241716362313742,0.05898037131975943,0.2069612412140498,0.6405455482666499,0.8617480469883919,0.40239756785286634
0.12515314029153202,0.045007764481714216,0.3578053455269076,0.35039636213025716,0.5988288780126786,0.48612752844599305
0.21364292321643683,0.16036930307910138,0.24280310572210587,0.6023079153369614,0.6362738826176502,0.46407803683132703
0.05236510900704798,0.22285626960775276,0.25100534166053684,0.6953037367342972,0.7533776915574244,0.3722595753157202
0.038048183212930166,0.04215010445346101,0.30925833891235777,0.32558525503629654,0.3207995481516491,0.26326519089528205
0.2209368389413246,0.015811806880657697,0.21438897594739345,0.4434466040481547,0.7178328842516344,0.20439104364539823
0.09366667083074506,0.10816581709441801,0.23908003411552828,0.8049211209243158,0.543708421320764,0.23996737835068505
0.25642826697856713,0.08585092174225659,0.33810938782743477,0.5141367591563966,0.6980680158164225,0.36178185290334613
0.28585468608998776,0.10442388827446529,0.14075546315935783,0.7210135823183721,0.39639805800710415,0.3171916883829533
0.16474705265378606,0.04257234137047016,0.0745232291009007,0.7037949549515926,0.49863177343248055,0.4120311156871469
0.28185544664219353,0.14044262735579152,0.41733906236999124,0.811732365005753,0.7482332717474033,0.2592386007620339
0.26353162767699473,0.05664849076138362,0.3299228670290417,0.5919624226119587,0.6130929586170402,0.3469788879714919
0.3422658978365759,0.08110327415942106,0.09452369318482638,0.6325623298060806,0.5653928511572208,0.24691999965548006
0.10056153836615556,0.24580500577064576,0.3815069450746811,0.40984332295023995,0.6866558388666603,0.2556461863293609
0.026178015990263627,0.05082171427883446,0.5602628043487132,0.7337209153228321,0.7510080697421199,0.520480857574123
0.007035312200213187,0.05884909929364677,0.04734225153494497,0.6935100925453933,0.6891021394462723,0.5591868876667481
0.2465990585794813,0.03045686763902131,0.3036493251945318,0.5413661851629364,0.5243402697693482,0.2735892575442703
0.14259700071163028,0.05839233122092134,0.14082317873265368,0.7377135694335067,0.4540253308523899,0.3540581178197818
0.059970759777253024,0.17054643238205933,0.2901806327727871,0.7304991268373328,0.782723022510863,0.44733352550457983
0.16022818930827637,0.2603054268547113,0.45624006121108,0.5777259134016304,0.6626482051912592,0.6798837689949897
0.11939924517640825,0.10346984085115302,0.25558357395875936,0.6127427124774488,0.7372136715440558,0.40307489383139433
0.14254299694381398,0.0922169725274068,0.13831964999728633,0.5104901464977774,0.5648161544753534,0.2706277040290431
0.14634417367196176,0.02987577264956932,0.5044330753649212,0.5922589892909095,0.4811395960483263,0.6226866560480347
0.24329601198109183,0.05888017675245747,0.33101800684144367,0.3018493630260402,0.5381209632778736,0.23159249620168978
0.07036516546538754,0.016567039155789713,0.20539027831775522,0.5468977180974719,0.7995157564416274,0.41076230702884353
0.15464637655523458,0.11874385334827495,0.2503281289732674,0.23579290322060317,0.49469077380185944,0.6748943444622503
0.10710838140880158,0.013993463872324183,0.47879612468401916,0.37931230051435666,0.7400252391235925,0.2382078414768819
0.19922401206112478,0.052128980567077814,0.10662461728840011,0.8342676425937653,0.6652569224220498,0.4066087196720932
0.08932865465028596,0.018382612333822723,0.4786188708957385,0.48289056374175315,0.4008896432637147,0.3992900085006834
0.06016675235509378,0.06179586372897573,0.3552845763489373,0.6406877867601696,0.6261722868632339,0.7889130453530308
0.19003230669928262,0.09230506009691063,0.013142127831182302,0.5423173941261222,0.7893350577268193,0.5368217781755974
0.1704630412853458,0.13724017215192025,0.15247653712888506,0.6830021220110801,0.6687754220271912,0.5922646487845274
0.03595086701490657,0.060838217935295626,0.47669732213998245,0.654821230760765,0.43086114843163387,0.5325170779777056
0.3087240920634794,0.03178731295711682,0.43680406752347445,0.7400867920692129,0.8638860668946603,0.588968870794188
0.20290101515738387,0.22580612617804827,0.49713975045988884,0.2769388144512332,0.5999234013487628,0.40491240677543183
0.12018988673474,0.17336312164435225,0.23166267393402293,0.482132737552492,0.32763433492373895,0.5430694157873596
0.022609409834670784,0.11621389915047128,0.5508886076383035,0.7112684266890362,0.7857489761025293,0.30264130300061337
0.26927102894002525,0.0869811910113693,0.6278638879850761,0.3668096171830978,0.6795354731635296,0.19460767583192687
0.17447827507435223,0.27536452201315575,0.5316219646921982,0.55013231720677,0.6251331831389412,0.8046738121764523
0.23097982590996535,0.0543436434888572,0.4722040324852276,0.38784257954504225,0.6513351592017447,0.7073542574242515
0.1585600943046643,0.07940217019322038,0.11989777159015078,0.6740362191017977,0.7679169984727064,0.663152318205011
0.03454181470874451,0.15699348121444462,0.5136900580805516,0.46113122242998844,0.8672611087367467,0.5249809222555365
0.1252022717163986,0.09839851353030213,0.2612044800347931,0.09396787222873373,0.5704512387161864,0.8020985812587307
0.2218365213141287,0.050016277382206965,0.33730497898314366,0.7087740391248694,0.6262436401291867,0.4708228178660288
0.0407407680122573,0.1451980891624033,0.3163703037100617,0.8026153857609825,0.46695648869372264,0.7654535467553825
0.12715280683987998,0.18002969060555288,0.11852895100243105,0.4263982437803927,0.9065828450861403,0.5795523025421672
0.06779811746704775,0.04331237814781486,0.133045796697841,0.6654427248215252,0.683104016209241,0.6112609820261576
0.24488817021722686,0.09822098340752226,0.48928907766189,0.30379982531913047,0.5909333177426104,0.461404743278596
0.14162683942711946,0.27406589429539996,0.10254907888117538,0.43414547680834004,0.6079828913829488,0.6185882508390962
0.22934295751928496,0.15045346337683496,0.4683610723477621,0.5730346063414481,0.5092525867592639,0.2994855039344794
0.22614714201117245,0.10081476767909354,0.31457763783672665,0.4472759440877684,0.8688504165933412,0.6114381605206415
0.3968034107163515,0.12269547596567468,0.18197139524348463,0.6265263470372414,0.6655637722137602,0.5752488900098406
0.34336951074877514,0.025100874678463437,0.36697307598975487,0.3837410014619746,0.5702093807847927,0.6896209483821114
0.054958822615430065,0.09007509339410899,0.17076670617877546,0.7739254268851139,0.8235616644187557,0.6104606303397588
0.2132865468764332,0.04101450000737565,0.1935972846828178,0.4257232305250096,0.5859960305272833,0.4887131931180007
0.4277702303267101,0.1193341480598148,0.30000127546278293,0.38706935565851625,0.7661675706616781,0.5735139085363686
0.20360402963852206,0.26671847922921343,0.3027508684678417,0.42325504988327595,0.5181875658093739,0.4476289994139439
0.42341126110340543,0.03672751318214528,0.2928297277847631,0.48597499537353916,0.6590626831824514,0.371924342686735
0.12877030023864852,0.08257929411189006,0.3389613303767572,0.4797234827660185,0.6573624996371528,0.42526814647671574
0.2983030605961816,0.05074805814687502,0.33653459027103244,0.6370053069684155,0.66315449055515,0.3101331629832128
0.37027795782522416,0.0393014655700728,0.2527888862567097,0.6399881558995586,0.6171597306089107,0.4663211104124737
0.08238159949091459,0.136144864472378,0.31447811361764044,0.41911098825317106,0.8217274587933262,0.5663937241630979
0.13010699535239262,0.030047784014392138,0.048049056629462815,0.5163396886767376,0.6841141108966602,0.23331664850898626
0.39224335434377716,0.15451938848788804,0.3755719286458624,0.8005461878116884,0.6331083527872626,0.5589959039326903
0.13707206316489234,0.14638899196442293,0.3691203468334855,0.7281990491504612,0.5995333400262988,0.35276821067787273
0.26778242606331093,0.0654990728527816,0.3712344523354394,0.2743082837270958,0.8670493976144763,0.5610148093051897
0.2741392951910437,0.10537309287302143,0.19031774364718318,0.28898284530433777,0.7780541199620438,0.46832096258993045
0.07524327093357581,0.4095704687092885,0.34805516869319514,0.43811319737757326,0.523921881563617,0.5093669794870866
0.2655719061025674,0.0046792792256525936,0.4690790882830262,0.5672038889139698,0.7403126126845453,0.16093016096953983
0.2124653870741937,0.07677216884363292,0.25595746769484395,0.47512940930497105,0.5760297297832115,0.4035321857442641
0.08982961112618298,0.22267485661705458,0.36319421214163056,0.37775137755854793,0.888369872121596,0.4893590154695647
0.09412975984225848,0.13591777683416467,0.38285821410237975,0.3065751773720263,0.6813151968407967,0.5648137425824964
0.362066597800258,0.11421664976953678,0.4468167490306471,0.6790322009106484,0.7783990584089164,0.4714723376116661
0.07159019607807603,0.25307434595003653,0.22205812207279169,0.6116893092165052,0.6550597001923122,0.5409447765938082
0.22894214890206543,0.1821666050837624,0.4142434437064731,0.6408138958922817,0.4001630587078898,0.15354856964547303
0.1815500389468763,0.12375843974642127,0.2856407293269233,0.44364922150775726,0.6598063289812144,0.39713291860571315
0.2907601146698878,0.1559751589603821,0.4714988297645217,0.7831883041983912,0.7619210411174497,0.7106299935558726
0.24428908992673656,0.03895002684017754,0.4438162333739416,0.5036905986452359,0.7762294447549821,0.488050070014833
0.13105509605836888,0.08084184799861327,0.11218191054275856,0.6397554300725418,0.8409534397065395,0.3604677239335793
0.09510668236907875,0.22692108060135496,0.47439125918762787,0.468158734675638,0.5095685988765735,0.4754682440384091
0.3455703980041258,0.22778252687120337,0.4354742374238494,0.5808303762726865,0.637306340980017,0.40725031530609984
0.3468715144296609,0.12146719178939339,0.10047960800256645,0.7822240574554388,0.9645101506546464,0.5401859531185219
0.18734083859901418,0.07308230504466717,0.1283658792748142,0.6025198621082043,0.5588653501076675,0.5921192661447376
0.15590053870285042,0.03980561131613349,0.15201057520884195,0.6151769929507608,0.7496802050046181,0.49722173693541977
0.05748986688867671,0.1564272075834352,0.3279531907182792,0.4109551627874331,0.8684770436457755,0.4993712684461935
0.2938546958885054,0.004112608738166234,0.18995675108707694,0.7558539293341988,0.8020385546920397,0.361995009545997
0.3747810398134146,0.04693120465848597,0.17058833986504396,0.6149612361937699,0.6391814068770877,0.3864875965113501
0.06414757387333306,0.13117778050916196,0.2427626156859165,0.4428973284145755,0.55259928244697,0.5167081117218048
0.07606300731654711,0.1353770584563618,0.34414911423373135,0.5192423517424901,0.7268737394984689,0.266059036144562
0.0705969801651672,0.07399931160807229,0.16974277515435823,0.6662935125480909,0.6574921982006103,0.41985856889081463
0.12173766791145878,0.13766460585037565,0.16880020789533268,0.7243734284052727,0.5887081112368991,0.5904237234130943
0.1646428829085424,0.11788145893910723,0.4010516161987858,0.7363408529316697,0.4488690573479082,0.7582741761449828
0.1476014885421905,0.3376672851205324,0.4035547244775899,0.38414178048506326,0.7281693317453313,0.6278434379435787
0.05345791629417946,0.06829112992861001,0.47661977747330586,0.5455528420544635,0.7693389404440497,0.6300115207937023
0.3651178351989764,0.036209020694449826,0.5032917517563648,0.5732232858184813,0.5227603061115776,0.18956564896132017
0.0846837857078973,0.1326688769479095,0.10177153563067894,0.43239987039377137,0.7965801637820941,0.5657713996010594
0.15300977897145032,0.03375329564556614,0.292103720579247,0.6737991953501625,0.7882976693366733,0.5340115592860344
0.09735938796930241,0.02774999452989473,0.0667401196190249,0.8014774640189584,0.8070063233811855,0.35572345543993245
0.30332841578734715,0.0573024714278738,0.31624444785239125,0.4853274036875725,0.5800848812804639,0.4517594442660574
0.08598386423632563,0.029480797337235097,0.5380125191773231,0.4243937067821315,0.5976849591378408,0.5119054177656722
0.18085488011246936,0.1290019332434908,0.10975332785884019,0.636511518588348,0.7615827317737008,0.3448784500525107
0.4272128991023798,0.03437905197647821,0.5226539580303264,0.5409494230999075,0.9163059278859639,0.6585944787210535
0.127834234070529,0.07992991592851478,0.5905370900013719,0.35609723979378843,0.637739889572242,0.5608782002006482
0.1882114561415613,0.03953234974541618,0.13174541830358072,0.4100293887033699,0.7491878221028885,0.43635057240690356
0.08179974930948578,0.02065012778729315,0.3098064357860959,0.5217926334833966,0.8651267542245643,0.6281430910789856
0.1471828518500141,0.16610656425042483,0.3482856616456699,0.4022728827916516,0.8524319363127264,0.1852420832023164
0.23388837744856403,0.2409474578242945,0.5931614021562212,0.5026500348312032,0.3940172982554306,0.32938137416481733
0.05754998357342856,0.14627385342358692,0.24402961115927632,0.4921161107497131,0.5113199556643105,0.5160478696554549
0.1273646810246255,0.022221650016834238,0.06837042320812964,0.45766312757438454,0.537752355292356,0.6228494854455018
0.19877610403986587,0.33040485198035396,0.44046289170605835,0.4064675181151288,0.2730527837318337,0.5753682460253976
0.02984126280185959,0.051336342593050116,0.3586008585311391,0.33679409322811726,0.6923620113699305,0.5499600277764327
0.22160008037239845,0.06662348904104726,0.5223247397246789,0.5772978993060409,0.5423148950771414,0.26406207835926054
0.1773464497315333,0.25593084616320183,0.22145081519535173,0.8051129694205031,0.8085358546280218,0.546452794315806
0.10190446065351043,0.11860366503825699,0.19947270995493752,0.1739059322992627,0.6925674862334759,0.6918841148523182
0.16287823128341228,0.0652882034100924,0.5181468665124801,0.5255889836780414,0.4124294492909638,0.7132896628368739
0.3589703137435703,0.0806033959776878,0.15652527286823242,0.5496995585889871,0.9253571246707353,0.3379748035799643
0.04785385043954911,0.17119409260368249,0.2898930102976211,0.6045580417114683,0.7180717486488288,0.4059626529539135
0.1679777266310162,0.07624763932266088,0.26604450465953966,0.3974978315232593,0.3652247479389267,0.2498029493682272
0.22010397289809855,0.07528867381476367,0.16441676945253153,0.5274773393527495,0.8126004852219153,0.4747209778653986
0.0880726567336103,0.051611264910042566,0.25504356443802334,0.6155621119576475,0.8948957721123082,0.35710573577753135
0.12449850307475574,0.0480559321948956,0.12019305458588683,0.7080875050379867,0.6867871940583007,0.5944826917680079
0.2893079664523231,0.06075435682046412,0.5769194951845842,0.5203987947901776,0.48841857618053447,0.6715752634036499
0.1390127251033624,0.2187549055997633,0.2838505345195236,0.6732456694749877,0.8801614248206323,0.6729172397388171
0.0758623760665526,0.019145740295498953,0.2532429566365524,0.6424815734605569,0.5059210424357761,0.3123118259343116
0.06636474870372128,0.09407580636622831,0.1146639316774135,0.6811086329683814,0.6890664269224497,0.5954878419273885
0.24735485817433106,0.059591093329200887,0.31828447867611287,0.50952265740453,0.5671322646064837,0.7106967407165785
0.4432172334102976,0.07094209652753183,0.1130517200572217,0.3134789904302187,0.5762330178121298,0.28853440157853777
0.20538984967695284,0.07565004516191247,0.11665379378884963,0.734788199552816,0.7626457065714464,0.36448521455246163
0.23238679751486166,0.06996204148265939,0.16236928289142988,0.34792299772216934,0.8728829294699932,0.42760198702237123
0.10775282398577607,0.21542006048956044,0.05540091494116225,0.558194910228886,0.892498158780779,0.44917156841123795
0.062375036432326454,0.04601432364804066,0.11191393314440716,0.7028792113918457,0.7097329145072554,0.3170820335255954
0.05360121256089707,0.21296639295998612,0.2884136727856189,0.500700248474635,0.6569168357507095,0.42261649875794854
0.23516499786860537,0.11117603114225859,0.29953440634215917,0.7899391696311475,0.7872387294045771,0.4046901461423151
0.30631716326119174,0.30588670223846637,0.12292326774881272,0.4686889024574066,0.6244943171832747,0.28180631684043417
0.12597197926541862,0.02468687250583618,0.35771027502784064,0.6038504077807515,0.6648040555015244,0.5677269946149118
0.11403180637196549,0.016356216315016218,0.39310815662967336,0.4960000285878853,0.5021875746239379,0.27452754634909543
0.06994843127936244,0.0761455177692358,0.41834457456934643,0.60572716181755,0.7625240761404252,0.3999129211697662
0.28516666326062384,0.11466254585072645,0.4602996084266654,0.3866045211828054,0.8223992714365554,0.3885706094957712
0.1453028878563522,0.22746323823133202,0.22478502566119957,0.6418466481710259,0.7480143016007347,0.4702779014894091
0.12017504412034094,0.04070904072698679,0.1824420112328013,0.5103431725329959,0.5460232019444096,0.3302288554452127
0.1365848030054588,0.00856306788403889,0.25535201192728585,0.6668931975638328,0.48393816222276825,0.42562503689558573
0.276415838549277,0.31708607601474004,0.3072856267895664,0.42229419903174914,0.7843126039141669,0.4956253082670067
0.12134831189142463,0.07383279896054373,0.41149661114487474,0.7046390544728199,0.4406009559617802,0.47966277574566546
0.16419961786159684,0.16593049827031753,0.07597738603977013,0.347902718531569,0.773381843633774,0.2757689315337938
0.23654544729864804,0.028299250197334435,0.3290199749379376,0.7822336796739414,0.34727614938104656,0.24991332887977144
0.2233859011633087,0.06764796771944116,0.22933721269254329,0.526099153483289,0.7004313789683166,0.41521594875054957
0.2824328978812634,0.019562957095410265,0.25281374472982593,0.5338465860058326,0.6458955772283805,0.6021093841607043
0.08988755406914273,0.32578647063147037,0.25208544928422777,0.45310845479741935,0.515228445073873,0.3426174289312037
0.20672188177906908,0.0637731045545164,0.16440373866652802,0.5554374282640555,0.4387686545907806,0.25553531790361234
0.1907814881730998,0.07216841033045504,0.29767567618794816,0.3791842526308376,0.4733501687351464,0.49855883916836047
0.16281136182764402,0.03104785082996666,0.3250644976817014,0.58891578266099,0.49308452639043526,0.5282921794062128
0.30859120395430945,0.10525400352971692,0.31538910274419263,0.5256739052269102,0.3864761297552918,0.5694189582327289
0.32140835461028117,0.1182828692305718,0.19810718854956888,0.588718826888208,0.7394116972040908,0.439430961816687
0.06667883649405998,0.06903886682712515,0.22361205538458667,0.47384543631942655,0.33411786611657873,0.1869329043869312
0.08359056352991948,0.2167895907148744,0.06228628756840119,0.6774689746639486,0.8098592716494741,0.3689444867512843
0.3727843429255102,0.03409238607035648,0.1553954797279161,0.8337692069870786,0.4880023578624706,0.18604098449217832
0.07597198435560569,0.07397117301575852,0.09595130292718018,0.5584338046012572,0.7273247596886964,0.41333996530277306
0.025556886276911415,0.12071364678590081,0.40818103547561113,0.6174230520613321,0.7634385590599984,0.4315492562042356
0.04991938664136601,0.14314532322135254,0.18220901690857977,0.44772851214091713,0.8013323343090086,0.503552444717101
0.2080397376036166,0.09825741418268946,0.29642967513152524,0.516536327107667,0.7461433507521488,0.4074624387514417
0.22464406856827346,0.011425028220974217,0.2666908315609545,0.5254417515675025,0.4868545815865071,0.6275731025153093
0.07808028361198091,0.0779321769688273,0.24037971551108578,0.7166063243830361,0.5217174912780781,0.703071075046937
0.17446197389922855,0.0653820989421073,0.1217687354129657,0.4472954856290845,0.7101582514728767,0.5642836313618698
0.06050233563524812,0.092245007274402,0.21253371005140345,0.7752598451103001,0.7602847176123225,0.47370759440925203
0.1439109513940172,0.08632882285332888,0.46934939503628187,0.7424064155876574,0.6180357716942064,0.4804064350345026
0.038303581974524985,0.08897954286428783,0.4019043647019743,0.557826515369711,0.3856448524360278,0.48513626841593205
0.16617371175348228,0.11438078952598697,0.513598690927562,0.2481643645243642,0.7418448611284025,0.4212759150364399
0.2635270254964351,0.18482436494938742,0.5449611802570252,0.7321120126148939,0.6456465048904811,0.4940827946646363
0.26502807491528163,0.036505394175932446,0.2526087553485908,0.5127056771956098,0.4434057610645324,0.40434101303582676
0.1707974102590225,0.06482000489662176,0.3931824742135146,0.4728766846564385,0.7140825391760469,0.6095347596725735
0.23008002290722063,0.04283292603284289,0.21574836035049932,0.7055109413116185,0.6227505412981765,0.4336023706937826
0.09103022407371127,0.04963509731596859,0.28276485231489046,0.3087901131353562,0.6275986691649811,0.4273630105290578
0.08226499987934567,0.09463932320250779,0.2906212295467045,0.6045054734890886,0.7832255109903492,0.43101009705125304
0.1697870840436277,0.027591506531072445,0.3897169618935551,0.5681622852089052,0.7936686348554557,0.23428554601428644
0.1455145383085056,0.10558918913456491,0.45758973226019933,0.3138896023185923,0.778043268622943,0.2572190154583218
0.11359688062443783,0.09865614205369594,0.26083299950893835,0.6210994102021695,0.7865917562572767,0.2546531726638308
0.3337276227208958,0.03040150012246144,0.29456003054040125,0.5034127692954056,0.9518461690312952,0.49349944084562164
0.006830500289882304,0.047618956375225535,0.2471184556598086,0.6754399718873159,0.814025379985173,0.20741981405636697
0.13378173913252667,0.007312715503580614,0.2902106751297443,0.2565093936099301,0.7907653613476919,0.5280743962847442
0.04178859746488774,0.04576949386903529,0.2797527204943305,0.6091920644567238,0.5907949423703558,0.475517846037736
0.31756798280393456,0.06138907086419631,0.3598024323254016,0.6847208421293128,0.7844791168256419,0.49581322476558787
0.19698745759821956,0.049959981487155386,0.15612888729933821,0.6870570498651563,0.7898357068875455,0.472554710973508
0.10753444942647503,0.008965596604067904,0.1796739830100568,0.3306498099499826,0.4237204121994633,0.5355897508841065
0.06355290860630491,0.030169495131706917,0.43258030985155,0.4607949114627143,0.7890774456426968,0.5731823366462654
0.18186321547996775,0.0843329034456715,0.3349270508551052,0.4728337191516202,0.3959297548127564,0.44015616359500936
0.05378903306638557,0.22569575023625948,0.21494552474194623,0.6223132133791779,0.3867785972186644,0.5402899304422357
0.21059270290234136,0.13338781499557545,0.5642133362444028,0.5755642310675263,0.552472986529817,0.17608625894044744
0.39646690911891175,0.10618343652582866,0.05421408814818857,0.43908893073068456,0.5171710868978843,0.6182470998145339
0.34724673963392605,0.13097277825257722,0.27003108930750425,0.8306028317656946,0.6184820060817176,0.2280974557188585
0.07653422959923703,0.2708686058802393,0.25682235807417164,0.32627888903321295,0.5563724793289577,0.46326971883161555
0.3516923169546369,0.02459454372811972,0.44504037604416113,0.43516800947982764,0.6276148998682518,0.4812640807009951
0.027123821904381725,0.23159713212045913,0.22821632871871883,0.6190041316835556,0.7367243772206618,0.4816303457157508
0.12860533256680132,0.1080848970377581,0.25831045373725936,0.6428540036216331,0.8548830080014876,0.43668074858364864
0.08006235316623861,0.20987421324259875,0.2979389393386009,0.6962796389975726,0.7447239849621592,0.3498747057028461
0.024138410049532332,0.029953187715349987,0.13258014056863415,0.6055235853873825,0.6545436885581979,0.5288958571010498
0.2608260723977015,0.07271538901643566,0.3052714582425126,0.6176789037453847,0.8352338373408278,0.4382158479163297
0.279614320843479,0.16290223635319984,0.2849192258202499,0.30166446156610055,0.554335213257992,0.19309655375322735
0.2807446890489483,0.06924069021708447,0.47315465004530594,0.41676869027110813,0.7588081352242224,0.5575115383465788
0.14629598786836442,0.044116444503369566,0.6595662078217089,0.38240272186061547,0.6273739161102596,0.6094805972178998
0.1893478631423141,0.2836796488577709,0.4690122915736904,0.6295021897753037,0.8086173592212115,0.3341253129159587
0.3864115622654515,0.09596779437276616,0.24085384052229744,0.38637207533847534,0.7810261699897809,0.48986948201124136
0.14152669743693364,0.08023007117225597,0.13572931975618063,0.636416296453719,0.524324548117381,0.389153750906637
0.1831502039890791,0.21016395808167787,0.1850114060959886,0.46089829575066993,0.8505202075675464,0.4940943444046368
0.11644557062717267,0.22236696162412947,0.19192094999531908,0.5951807734677684,0.7806581791801648,0.6012755427249401
0.3012277966306547,0.026852478182035466,0.12316758017874624,0.5203899748572769,0.6560074072889986,0.3759828424011061
0.2923570540236407,0.10090713070491832,0.44768097308252397,0.5572447774788849,0.9554328313151103,0.514347165429313
0.20759848229117908,0.1470712815911383,0.3971120990928963,0.5862054687984898,0.8547548131938312,0.18172434761513614
0.1461168978537669,0.2523260535005802,0.26608322561019027,0.5117530184970617,0.7276074464267858,0.32975655831589257
0.19920215822470055,0.03471124052602602,0.2504743790752766,0.8085084015096204,0.3022978494345805,0.2674037561266031
0.1896038193098216,0.1666377083043809,0.36638495707179825,0.7185547123858489,0.6124220770573766,0.749372566247678
0.03892267940329626,0.07373361886673814,0.3066626541185141,0.5619112328399475,0.7740476770925698,0.47155245249442357
0.18821844011756103,0.23018003802350975,0.2307083181608259,0.5804485935863408,0.5820746168750881,0.32026922143293574
0.3359058862202547,0.03555203483537916,0.2356918777949604,0.521333583038227,0.5881973323845607,0.5378308826883546
0.08106864671821905,0.2430481896040954,0.4386013796224267,0.660826671653379,0.7335781804344302,0.2683843365237357
0.19134700578479785,0.11149649660861524,0.1720214814191434,0.3925435294411705,0.5997183934587038,0.5243811543994307
0.16249215161889552,0.07052109743855016,0.43869149184016204,0.7718823364328051,0.7357721988503905,0.3776085162190128
0.1378034690770423,0.01817052734899817,0.33307753693803205,0.5659378569339046,0.2804505688452757,0.5536613126263771
0.2759512889145861,0.1236411516033188,0.5478587752186426,0.3667343632803115,0.8315997164256127,0.2021027160243568
0.10203026453981355,0.09590897701453067,0.2335013728821294,0.6676160486415732,0.7650719050871764,0.13359989670710656
0.24790833199265702,0.009009648475813857,0.12366581145806212,0.26710728021684904,0.38731657483659704,0.55537605158492
0.1937617113866007,0.24470528663666002,0.32340873679360543,0.7860543445409415,0.5255185463968323,0.40205916295135985
0.05128948559285809,0.06298925214448614,0.1539523395972484,0.47018413414841054,0.6160300255578509,0.5779540576063688
0.11653164658188303,0.20803329459552894,0.14832161994809254,0.6976274026514501,0.8096818507254064,0.5233502368460974
0.15791749669258712,0.13793981062669392,0.5302845924333487,0.6057348881342505,0.6631308718571608,0.5890661676887107
0.08740625359451037,0.2746652964152291,0.45273550563905685,0.5669313935989256,0.7833694653751698,0.426956474983354
0.16732140404059542,0.0027620306375853647,0.26562068245036835,0.7087705528999045,0.7552449767820831,0.525380692171095
0.14367714368387963,0.11687626332857874,0.29727328030818456,0.4234605804856167,0.7275580972956541,0.4079204864203989
0.11342002899630738,0.29679777358611714,0.28864711040084257,0.6800217802289633,0.5648146679421745,0.3416498506878661
0.06570181496950478,0.03656213185238163,0.36835165834021794,0.6518119057813431,0.5280972068481229,0.2533317046770218
0.22424263862489924,0.10502995538366268,0.23002172031901966,0.5707027289854518,0.7342745768105248,0.37059334372442293
0.0038339079602846917,0.017700597182086407,0.027620357142065108,0.4921815414355392,0.8658482635703656,0.5152875666242771
0.1420847903521106,0.3173239321011966,0.10961645310450588,0.2014039781693538,0.19288568385548294,0.6636262765722171
0.24798561216670703,0.07657146395446926,0.1907455824490557,0.5450597051192868,0.682609849367325,0.2867219035744844
0.2432997869129675,0.13483195291613662,0.23006693952351048,0.634222519693249,0.789532146583435,0.4807501211948986
0.1288370768325956,0.06978691771385105,0.38524703006878747,0.5488936095844924,0.7589178520579473,0.4198567835770522
0.39652578532598465,0.21691656301915008,0.47388979922914337,0.5307429242616505,0.4675133479525106,0.44266787510015077
0.053818601213343184,0.06582063230018464,0.18886345251649914,0.35088382850076505,0.44202225296059583,0.3864037672782208
0.13488117389911466,0.04023288471308535,0.2810215786191131,0.2370534130827408,0.6817615105792265,0.32972106874859913
0.13595148455646044,0.09515607712954084,0.3835459589006183,0.44572793579546416,0.8094823149308243,0.5253589514093396
0.044228011027177334,0.014144205265061074,0.18990779615403144,0.6780920259148354,0.7274311603197618,0.17254890432745726
0.1502926594639267,0.006531987220271805,0.45727160257421334,0.6019022294908365,0.5880000793191417,0.4263194382757629
0.1495854827686905,0.1334019083222246,0.10300049321591866,0.4207233815428546,0.7800305361236821,0.2303164582032944
0.06105446006408932,0.0105462805114778,0.2611334426045957,0.3627581251396634,0.6306376013476572,0.5034869309087925
0.18176564213804622,0.0643314071730705,0.2597390748411234,0.7807697555234302,0.7573976008957597,0.5389214233953432
0.034569996102658665,0.03816599983215841,0.37564672884763256,0.5203240174200864,0.35046913937537466,0.5596083790814225
0.22651753561688412,0.07470179779316699,0.13308375977927023,0.5550834036227708,0.8441148760360762,0.3417343826375656
0.10673255116236581,0.17920445133157764,0.45886648923790396,0.6941895667604933,0.6363097146618564,0.2225049793528611
0.4143072198056516,0.18013240930023644,0.4008053027074396,0.9292811826146591,0.7919260952897709,0.0998117503600775
0.08854237101421193,0.07258058496670057,0.2722342334058428,0.5974608826446525,0.7862110110242574,0.20825265500604268
0.14771048802533038,0.1088752580173478,0.23440267636305787,0.6638377194792956,0.5849784783131651,0.7436013224083453
0.19752809046471256,0.17653963118778074,0.36302659186050495,0.8239863537681105,0.7005229282280098,0.6268401346292152
0.11555828619816515,0.12088336793819843,0.40807162138381625,0.521477861974705,0.9267833405313461,0.5414187789558754
0.24033128441534582,0.0450731642344595,0.4265132976352836,0.5525565232755406,0.6779800313371095,0.1627569291056736
0.16337942791653526,0.012170121104526296,0.19700501753138255,0.5655145980740314,0.660508126466684,0.4285678204727933
